politician_id,full_name,bioguide_id,topic_key,role,bill,introduced,title
d04b548f-8655-40f6-8d27-9989f473a828,Cynthia Lummis,L000571,gun-policy,cosponsor,SJRES. 20,2023-03-15,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Justice and the Bureau of Alcohol, Tobacco, Firearms and Explosives relating to ""Factoring Criteria for Firearms With Attached 'Stabilizing Braces'""."
d04b548f-8655-40f6-8d27-9989f473a828,Cynthia Lummis,L000571,israel-military-aid,cosponsor,SRES. 445,2023-11-27,A resolution recognizing the importance of the economic relationship between the United States and Israel and affirming that trade facilitated by the United States-Israel Free Trade Agreement is a tool to support the economy of Israel during the conflict with Hamas.
d04b548f-8655-40f6-8d27-9989f473a828,Cynthia Lummis,L000571,israel-military-aid,cosponsor,S. 3135,2023-10-26,Israel Supplemental Appropriations Act of 2023
d04b548f-8655-40f6-8d27-9989f473a828,Cynthia Lummis,L000571,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
d04b548f-8655-40f6-8d27-9989f473a828,Cynthia Lummis,L000571,border-security,cosponsor,S. 1479,2023-05-09,Make the Migrant Protection Protocols Mandatory Act of 2023
d04b548f-8655-40f6-8d27-9989f473a828,Cynthia Lummis,L000571,gun-policy,cosponsor,S. 214,2023-02-01,Constitutional Concealed Carry Reciprocity Act of 2023
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,sponsor,S. 554,2025-02-12,United States-Israel Defense Partnership Act of 2025
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,S. 3855,2026-03-05,"United States-Israel Framework for Upgraded Technologies, Unified Research, and Enhanced Security (FUTURES) Act of 2026"
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SRES. 438,2025-10-07,"A resolution condemning the brutal Hamas-led terrorist attack on the State of Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of Hamas's ability to reconstitute in the region, and the release of all the remaining hostages from the Gaza Strip, including two United States citizens."
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,gun-policy,cosponsor,SRES. 342,2025-08-02,"A resolution honoring the contributions of small manufacturers of firearms to the economy, culture, and recreational heritage of the United States and recognizing August 2025 as ""National Shooting Sports Month""."
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SRES. 307,2025-07-24,A resolution expressing the sense of the Senate in support of the recent United States and Israeli military strikes on Iran.
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,gun-policy,cosponsor,S. 65,2025-01-09,Constitutional Concealed Carry Reciprocity Act of 2025
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,S. 5303,2024-11-13,Stand with Israel Act
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,gun-policy,cosponsor,S. 3812,2024-11-12,FIREARM Act
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SRES. 890,2024-09-25,"A resolution condemning the brutal Hamas-led terrorist attack on Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of the ability of Hamas to reconstitute in the region, and the safe release of United States hostages from the Gaza Strip."
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,gun-policy,cosponsor,SJRES. 93,2024-06-12,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Commerce relating to ""Revision of Firearms License Requirements""."
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,gun-policy,cosponsor,SJRES. 83,2024-05-15,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to ""Definition of 'Engaged in the Business' as a Dealer in Firearms""."
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,S. 4337,2024-05-15,Israel Security Assistance Support Act
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SRES. 682,2024-05-09,A resolution condemning the decision by the Biden Administration to halt the shipment of United States made ammunition and weapons to the State of Israel.
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,border-security,cosponsor,S. 3187,2023-11-07,Southern Border Transparency Act of 2023
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,border-security,cosponsor,S. 3013,2023-10-04,A bill to permanently authorize the exemption of aliens working as fish processors from the numerical limitation on H-2B nonimmigrant visas.
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SRES. 408,2023-11-07,"A resolution condemning Hamas for its premeditated, coordinated, and brutal terrorist attacks on Israel and demanding that Hamas immediately release all hostages and return them to safety, and for other purposes."
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,border-security,cosponsor,S. 2824,2023-09-29,Secure the Border Act of 2023
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SCONRES. 14,2023-07-18,A concurrent resolution expressing the sense of Congress supporting the State of Israel.
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,border-security,cosponsor,SRES. 166,2023-04-20,A resolution honoring the efforts of the Coast Guard for excellence in maritime border security.
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SRES. 188,2023-05-02,"A resolution celebrating the 75th anniversary of the founding of the State of Israel, and for other purposes."
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,gun-policy,cosponsor,SJRES. 20,2023-03-15,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Justice and the Bureau of Alcohol, Tobacco, Firearms and Explosives relating to ""Factoring Criteria for Firearms With Attached 'Stabilizing Braces'""."
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SRES. 445,2023-11-27,A resolution recognizing the importance of the economic relationship between the United States and Israel and affirming that trade facilitated by the United States-Israel Free Trade Agreement is a tool to support the economy of Israel during the conflict with Hamas.
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SRES. 462,2023-11-14,"A resolution emphasizing the urgency of responding to attacks in Israel and the greater region from the Islamic Republic of Iran and its proxies, and for other purposes."
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,cannabis-policy,cosponsor,S. 326,2023-02-09,VA Medicinal Cannabis Research Act of 2023
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,border-security,cosponsor,S. 2999,2023-09-29,Keep Our Border Agents Paid Act
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,border-security,cosponsor,S. 1312,2023-05-04,Securing our Border Act
a97678bc-8844-4560-87b1-5ef4f8013d96,Dan Sullivan,S001198,gun-policy,cosponsor,S. 214,2023-02-01,Constitutional Concealed Carry Reciprocity Act of 2023
4f411143-634b-4e11-ab61-78acaf22ddfb,Dave McCormick,M001243,gun-policy,cosponsor,S. 89,2025-11-20,Sporting Firearms Access Act of 2025
4f411143-634b-4e11-ab61-78acaf22ddfb,Dave McCormick,M001243,gun-policy,cosponsor,S. 966,2025-11-10,Traveler's Gun Rights Act
4f411143-634b-4e11-ab61-78acaf22ddfb,Dave McCormick,M001243,israel-military-aid,cosponsor,SRES. 438,2025-10-07,"A resolution condemning the brutal Hamas-led terrorist attack on the State of Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of Hamas's ability to reconstitute in the region, and the release of all the remaining hostages from the Gaza Strip, including two United States citizens."
4f411143-634b-4e11-ab61-78acaf22ddfb,Dave McCormick,M001243,gun-policy,cosponsor,SRES. 342,2025-07-29,"A resolution honoring the contributions of small manufacturers of firearms to the economy, culture, and recreational heritage of the United States and recognizing August 2025 as ""National Shooting Sports Month""."
4f411143-634b-4e11-ab61-78acaf22ddfb,Dave McCormick,M001243,israel-military-aid,cosponsor,SRES. 307,2025-06-26,A resolution expressing the sense of the Senate in support of the recent United States and Israeli military strikes on Iran.
4f411143-634b-4e11-ab61-78acaf22ddfb,Dave McCormick,M001243,israel-military-aid,cosponsor,S. 1521,2025-04-30,Stand with Israel Act
4f411143-634b-4e11-ab61-78acaf22ddfb,Dave McCormick,M001243,israel-military-aid,cosponsor,S. 554,2025-03-26,United States-Israel Defense Partnership Act of 2025
4f411143-634b-4e11-ab61-78acaf22ddfb,Dave McCormick,M001243,gun-policy,cosponsor,S. 65,2025-01-09,Constitutional Concealed Carry Reciprocity Act of 2025
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,S. 4671,2026-06-16,Federal Firearms Licensee Protection Act of 2026
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,SRES. 438,2025-10-07,"A resolution condemning the brutal Hamas-led terrorist attack on the State of Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of Hamas's ability to reconstitute in the region, and the release of all the remaining hostages from the Gaza Strip, including two United States citizens."
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,SRES. 342,2025-07-29,"A resolution honoring the contributions of small manufacturers of firearms to the economy, culture, and recreational heritage of the United States and recognizing August 2025 as ""National Shooting Sports Month""."
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,SRES. 307,2025-06-26,A resolution expressing the sense of the Senate in support of the recent United States and Israeli military strikes on Iran.
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,S. 1521,2025-04-30,Stand with Israel Act
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,S. 1169,2025-03-27,Freedom from Unfair Gun Taxes Act
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,S. 65,2025-01-09,Constitutional Concealed Carry Reciprocity Act of 2025
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,S. 5303,2024-11-13,Stand with Israel Act
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,SRES. 890,2024-09-25,"A resolution condemning the brutal Hamas-led terrorist attack on Israel on October 7, 2023, and supporting an outcome that ensures the forever survival of Israel, the complete denial of the ability of Hamas to reconstitute in the region, and the safe release of United States hostages from the Gaza Strip."
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,S. 4960,2024-08-01,Freedom from Unfair Gun Taxes Act
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,SJRES. 93,2024-06-05,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Commerce relating to ""Revision of Firearms License Requirements""."
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,SJRES. 83,2024-05-15,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Alcohol, Tobacco, Firearms, and Explosives relating to ""Definition of 'Engaged in the Business' as a Dealer in Firearms""."
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,S. 4337,2024-05-15,Israel Security Assistance Support Act
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,SRES. 682,2024-05-09,A resolution condemning the decision by the Biden Administration to halt the shipment of United States made ammunition and weapons to the State of Israel.
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,SRES. 617,2024-03-22,A resolution expressing the sense of the Senate that Israel has the inherent right to defend itself and take necessary steps to eradicate the terrorist threat posed by Hamas.
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,SRES. 505,2023-12-14,A resolution condemning the use of sexual violence and rape as a weapon of war by the terrorist group Hamas against the people of Israel.
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,border-security,cosponsor,S. 2824,2023-09-14,Secure the Border Act of 2023
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,SCONRES. 14,2023-07-18,A concurrent resolution expressing the sense of Congress supporting the State of Israel.
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,S. 1802,2023-06-01,United States-Israel Future of Warfare Act of 2023
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,border-security,cosponsor,SJRES. 25,2023-04-25,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to ""Adverse Effect Wage Rate Methodology for the Temporary Employment of H-2A Nonimmigrants in Non-Range Occupations in the United States""."
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,border-security,cosponsor,SRES. 45,2023-02-09,A resolution expressing the sense of the Senate that the current influx of migrants is causing a crisis at the southern border.
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,SJRES. 20,2023-03-15,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Justice and the Bureau of Alcohol, Tobacco, Firearms and Explosives relating to ""Factoring Criteria for Firearms With Attached 'Stabilizing Braces'""."
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,border-security,cosponsor,S. 3187,2024-01-08,Southern Border Transparency Act of 2023
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,SRES. 445,2023-11-27,A resolution recognizing the importance of the economic relationship between the United States and Israel and affirming that trade facilitated by the United States-Israel Free Trade Agreement is a tool to support the economy of Israel during the conflict with Hamas.
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,israel-military-aid,cosponsor,SRES. 417,2023-10-19,A resolution standing with Israel against terrorism.
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,border-security,cosponsor,S. 2905,2023-09-27,No Asylum for CCP Spies Act
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,S. 1907,2023-06-08,Federal Firearms Licensee Protection Act of 2023
3149d855-8d85-4080-b0d6-fb83be500533,Deb Fischer,F000463,gun-policy,cosponsor,S. 214,2023-02-01,Constitutional Concealed Carry Reciprocity Act of 2023
faf86b5b-5add-4afb-a8e2-96b3e8be4b78,Edward J. Markey,M000133,border-security,sponsor,SRES. 796,2026-06-24,"A resolution recognizing the upcoming 250th anniversary of the United States of America and reaffirming the commitment of the Senate to the Nation's founding ideals of liberty, equality, and opportunity for all immigrant communities in the United States."
faf86b5b-5add-4afb-a8e2-96b3e8be4b78,Edward J. Markey,M000133,gun-policy,sponsor,S. 2514,2025-07-29,Gun Violence Prevention Research Act of 2025
faf86b5b-5add-4afb-a8e2-96b3e8be4b78,Edward J. Markey,M000133,gun-policy,sponsor,S. 2165,2025-06-25,3D Printed Gun Safety Act of 2025
faf86b5b-5add-4afb-a8e2-96b3e8be4b78,Edward J. Markey,M000133,gun-policy,sponsor,S. 2154,2025-06-24,Protecting Kids from Gun Marketing Act
faf86b5b-5add-4afb-a8e2-96b3e8be4b78,Edward J. Markey,M000133,gun-policy,sponsor,S. 2155,2025-06-24,Keeping Gun Dealers Honest Act of 2025
faf86b5b-5add-4afb-a8e2-96b3e8be4b78,Edward J. Markey,M000133,gun-policy,sponsor,S. 2157,2025-06-24,Gun Violence Prevention Through Financial Intelligence Act
