state,jurisdiction,chamber,office,full_name,party,stances,already_searched,seat_link,jurisdiction_from,official_urls,politician_id
CA,,,"Judge, Los Angeles County Superior Court",Steven Ellis,NP,0,,legacy office_id,representing_state,,8bfa7735-43db-411b-9631-17e83452f386
CA,,,"Judge, Los Angeles County Superior Court",Stuart M. Rice,NP,0,,legacy office_id,representing_state,,306d087c-cf8b-462b-a628-5f8cbdcdc8a2
CA,,,"Judge, Los Angeles County Superior Court",Susan Bryant-Deason,NP,0,,legacy office_id,representing_state,,ba4a4ccb-3d85-4274-826d-55aa87d3e455
CA,,,"Judge, Los Angeles County Superior Court",Susan J. De Witt,NP,0,,legacy office_id,representing_state,,eabfb286-7ae3-476f-82b1-01c2a45d39aa
CA,,,"Judge, Los Angeles County Superior Court",Susan Jung Townsend,NP,0,,legacy office_id,representing_state,,658462e6-c36e-4f47-88ec-ef8bdbdddbb1
CA,,,"Judge, Los Angeles County Superior Court",Susan Ser,NP,0,,legacy office_id,representing_state,,f0db9057-2ad9-411b-8673-764123fa5466
CA,,,"Judge, Los Angeles County Superior Court",Tamara E. Hall,NP,0,,legacy office_id,representing_state,,650c31ae-3759-40a1-891b-3beb751c6654
CA,,,"Judge, Los Angeles County Superior Court",Tammy Chung Ryu,NP,0,,legacy office_id,representing_state,,a6534982-d88b-4570-860d-fc211d7c4b81
CA,,,"Judge, Los Angeles County Superior Court",Tara L. Newman,NP,0,,legacy office_id,representing_state,,2e79e0c9-76c2-46f0-8d3a-48978aa8f422
CA,,,"Judge, Los Angeles County Superior Court",Teresa A. Beaudet,NP,0,,legacy office_id,representing_state,,63bf655f-a107-4c2a-b25b-b2cd88e5ca1f
CA,,,"Judge, Los Angeles County Superior Court",Teresa P. Magno,NP,0,,legacy office_id,representing_state,,86935fdd-ef2a-4db2-8542-86e29a0ae583
CA,,,"Judge, Los Angeles County Superior Court",Teresa T. Sullivan,NP,0,,legacy office_id,representing_state,,960ce385-d26d-40cb-996b-263fa88f2cf6
CA,,,"Judge, Los Angeles County Superior Court",Terrance T. Lewis,NP,0,,legacy office_id,representing_state,,610528c5-26dc-49fe-815f-746c4a4d9633
CA,,,"Judge, Los Angeles County Superior Court",Terry A. Bork,NP,0,,legacy office_id,representing_state,,225d5d11-4104-4972-aea3-7318eb41d3db
CA,,,"Judge, Los Angeles County Superior Court",Terry Lee Smerling,NP,0,,legacy office_id,representing_state,,7fe1876e-2feb-4c5a-96f7-4cc6ec799af0
CA,,,"Judge, Los Angeles County Superior Court",Terry T. Truong,NP,0,,legacy office_id,representing_state,,b5944888-5ad7-485d-911e-16cf65f18ad4
CA,,,"Judge, Los Angeles County Superior Court",Theresa M. Traber,NP,0,,legacy office_id,representing_state,,0894b369-7fcc-4c2e-808a-761804f6a645
CA,,,"Judge, Los Angeles County Superior Court",Theresa R. McGonigle,NP,0,,legacy office_id,representing_state,,a449ccfb-5bcc-4879-9ac6-1876dc137bf6
CA,,,"Judge, Los Angeles County Superior Court",Thomas C. Falls,NP,0,,legacy office_id,representing_state,,6f4d5a12-be6a-4c51-99d4-be97671ad6ed
CA,,,"Judge, Los Angeles County Superior Court",Thomas D. Long,NP,0,,legacy office_id,representing_state,,a4a51e74-cccf-4b2f-b9d8-b8658059cc66
CA,,,"Judge, Los Angeles County Superior Court",Thomas J. Griego,NP,0,,legacy office_id,representing_state,,b13e74cf-021d-48d6-b816-a6cbde2e4348
CA,,,"Judge, Los Angeles County Superior Court",Thomas R. Sokolov,NP,0,,legacy office_id,representing_state,,e29a2908-46d7-4e29-b406-86ed3e7ef2bc
CA,,,"Judge, Los Angeles County Superior Court",Thomas Rubinson,NP,0,,legacy office_id,representing_state,,f1aa8184-4c2e-4b82-8caf-9795cb6628ab
CA,,,"Presiding Justice, 2nd District Court of Appeal, Division 4",Thomas Willhite,NP,0,,legacy office_id,representing_state,,a1e58861-cae8-479f-8f67-2e05083aaac2
CA,,,"Judge, Los Angeles County Superior Court",Tiana J. Murillo,NP,0,,legacy office_id,representing_state,,55aa7ade-91d2-465b-9583-7b634c96064a
CA,,,"Judge, Los Angeles County Superior Court",Timothy M. Weiner,NP,0,,legacy office_id,representing_state,,76738133-99cc-4df4-9d9f-4451067abe1d
CA,,,"Judge, Los Angeles County Superior Court",Timothy Martella,NP,0,,legacy office_id,representing_state,,22a3300e-5f9d-4abb-a4bc-62f8d652cc38
CA,,,"Judge, Los Angeles County Superior Court",Timothy P. Dillon,NP,0,,legacy office_id,representing_state,,7a16004d-2287-4532-8ce5-95bf27e9b477
CA,,,"Judge, Los Angeles County Superior Court",Timothy R. Saito,NP,0,,legacy office_id,representing_state,,0680ff70-05e9-4092-911e-129813000bc0
CA,,,"Judge, Los Angeles County Superior Court",Tony Cho,NP,0,,legacy office_id,representing_state,,f103acfa-c1a0-4030-942a-c590272416cf
CA,,,"Judge, Los Angeles County Superior Court",Tony L. Richardson,NP,0,,legacy office_id,representing_state,,d3b0beed-e705-4ee0-85c6-718605b15aea
CA,,,"Judge, Los Angeles County Superior Court",Tricia J. Taylor,NP,0,,legacy office_id,representing_state,,159c75d7-17b1-4ce1-94a4-dc2a633d6b1c
CA,,,"Judge, Los Angeles County Superior Court",Troy Davis,NP,0,,legacy office_id,representing_state,,7bb1a017-f746-48d8-87c9-2bd344545244
CA,,,"Judge, Los Angeles County Superior Court",Upinder S. Kalra,NP,0,,legacy office_id,representing_state,,b86e90b8-a726-4e2c-93e8-42c80fb96a70
CA,,,"Judge, Los Angeles County Superior Court",Valerie Salkin,NP,0,,legacy office_id,representing_state,,ee642617-b50b-40d7-8d75-79bd3cc055e0
CA,,,"Judge, Los Angeles County Superior Court",Victor Avila,NP,0,,legacy office_id,representing_state,,f1b6a800-8f0d-4bf4-82cf-f3f1831f3dc9
CA,,,"Judge, Los Angeles County Superior Court",Victor D. Martinez,NP,0,,legacy office_id,representing_state,,1447e44a-aa41-4795-bbd6-b894b0ae5892
CA,,,"Judge, Los Angeles County Superior Court",Victor L. Wright,NP,0,,legacy office_id,representing_state,,131ecff1-c4af-47ac-b189-e753b44f2cba
CA,,,"Associate Justice, 2nd District Court of Appeal, Division 2",Victoria Ashmann-Gerst,NP,0,,legacy office_id,representing_state,,b3464688-e987-4e13-94eb-53e5bfdec27e
CA,,,"Judge, Los Angeles County Superior Court",Victoria B. Wilson,NP,0,,legacy office_id,representing_state,,e2191e67-6bc2-4d3a-94b0-d0f396f06832
CA,,,"Associate Justice, 2nd District Court of Appeal, Division 1",Victoria M. Bendix,NP,0,,legacy office_id,representing_state,,b51afb40-d170-4059-8430-1178d88acb32
CA,,,"Judge, Los Angeles County Superior Court",Warren Masami Kato,NP,0,,legacy office_id,representing_state,,c1217447-92cd-4fae-a911-37919c1342dc
CA,,,"Judge, Los Angeles County Superior Court",Wendy Chang,NP,0,,legacy office_id,representing_state,,273b53c8-b5b6-429c-93e3-cebc0dda0f78
CA,,,"Judge, Los Angeles County Superior Court",Wendy L. Wilcox,NP,0,,legacy office_id,representing_state,,bf410b67-79cf-4f81-a182-d6298b9abf6f
CA,,,"Judge, Los Angeles County Superior Court",Wendy Segall,NP,0,,legacy office_id,representing_state,,a01f5b04-a9fa-448a-b58d-663ad4fa87e2
CA,,,"Judge, Los Angeles County Superior Court",William A. Crowfoot,NP,0,,legacy office_id,representing_state,,899a2f5a-ca17-4b02-a62d-3eaeae18730a
CA,,,"Judge, Los Angeles County Superior Court",William C. Ryan,NP,0,,legacy office_id,representing_state,,2348f9b6-469f-438a-a56e-ccdb746270e1
CA,,,"Judge, Los Angeles County Superior Court",William E. Weinberger,NP,0,,legacy office_id,representing_state,,9fb32f3d-a67e-4a6c-a7c8-f52bd6c28bf4
CA,,,"Judge, Los Angeles County Superior Court",William F. Fahey,NP,0,,legacy office_id,representing_state,,2cfa3cbb-6a37-43b7-b90f-a2d524dfb167
CA,,,"Judge, Los Angeles County Superior Court",William F. Highberger,NP,0,,legacy office_id,representing_state,,954d871d-b301-4269-85cc-ae1192bb5b73
CA,,,"Judge, Los Angeles County Superior Court",William L. Sadler,NP,0,,legacy office_id,representing_state,,924b8554-8e8c-4d06-9dcf-2cc9c3da4a29
CA,,,"Associate Justice, 2nd District Court of Appeal, Division 5",Yun Lu Kelly Kim,NP,0,,legacy office_id,representing_state,,0e15583f-56de-4ce4-9233-58cfdb783c72
CA,,,"Judge, Los Angeles County Superior Court",Yvette Verastegui,NP,0,,legacy office_id,representing_state,,ca0006e1-2a39-4a2a-a558-b7d41fff6fe6
CA,"ABC Unified, California, US",Board of Education,Board Member,Arturo Montez,N,0,searched:no_results,current term,government,,e1b7f87e-cde7-408b-860a-f2e034a5dfe0
CA,"ABC Unified, California, US",Board of Education,Board Member,Mike Seck,N,0,,current term,government,,401d37f3-24d8-4b95-8be5-46dab72bc477
CA,"ABC Unified, California, US",Board of Education,Board Member,Olimpia Miranda,N,0,,current term,government,,d142c4c9-ad9c-4003-ac48-27e035ff8f62
CA,"ABC Unified, California, US",Board of Education,Board Member,Paula Lantz,N,0,,current term,government,,bdfbb3bc-d63c-4188-9ba2-528fa9bcf6ec
CA,"ABC Unified, California, US",Board of Education,Board Member,Ramona Anand,N,0,,current term,government,,c3b1093f-891b-4fd2-bc47-521af38f693d
CA,"ABC Unified, California, US",Board of Education,Board Member,Sommer Foster,N,0,,current term,government,,220bbe64-4cd0-4949-b7a4-7453e316b1f0
CA,"Acton-Agua Dulce Unified, California, US",Board of Education,Board Member,James Clark,N,0,,current term,government,,8a50278f-7d9b-4beb-93c5-d47ea5241468
CA,"Acton-Agua Dulce Unified, California, US",Board of Education,Board Member,James Hicks,N,0,,current term,government,,c71b2202-e824-4958-8434-a599cb69e1d8
CA,"Acton-Agua Dulce Unified, California, US",Board of Education,Board Member,Linda Aranda,N,0,,current term,government,,133b8a7f-3827-4701-b3be-f75021a07b23
CA,"Acton-Agua Dulce Unified, California, US",Board of Education,Board Member,Michael Drewry,N,0,,current term,government,,c5bcafaa-1860-4ebe-be52-3384f50c2997
CA,"Acton-Agua Dulce Unified, California, US",Board of Education,Board Member,Tiffany Kellogg,N,0,,current term,government,,f0d86e95-981c-4fca-8033-3232fc24b8be
CA,"Alameda County, California, US",Countywide Elected Officials,District Attorney,Ursula Jones Dickson,,0,,current term,government,,224a5725-a1bd-4cfd-99a9-63a63e0c8857
CA,"Alhambra Unified, California, US",Board of Education,Board Member,Frances Robles,N,0,,current term,government,,ab3b160e-2904-42b0-895e-e28b407ac405
CA,"Alhambra Unified, California, US",Board of Education,Board Member,Ken Tang,N,0,,current term,government,,90b0b8a1-c700-4786-84d6-33ddb55f5b6f
CA,"Alhambra Unified, California, US",Board of Education,Board Member,Luchi Gonzalez,N,0,,current term,government,,7ac28374-bcaf-4135-aa10-4462559e1a1a
CA,"Alhambra Unified, California, US",Board of Education,Board Member,Robert Gin,N,0,,current term,government,,f2a863a9-ce21-453a-9d2b-fc7282307eb0
CA,"Antelope Valley Union High, California, US",Board of Trustees,Board Member,Adyson Quashie,N,0,searched:no_results,current term,government,,b4a1311d-edab-44c9-81fb-05923f998753
CA,"Antelope Valley Union High, California, US",Board of Trustees,Board Member,Dr. Kathleen Lang,N,0,,current term,government,,8c145930-0af7-4cfc-b959-06a2a394e11e
CA,"Antelope Valley Union High, California, US",Board of Trustees,Board Member,Jim Gilbert,N,0,,current term,government,,c965c628-5fa7-44d2-b299-59e49eff3ece
CA,"Antelope Valley Union High, California, US",Board of Trustees,Board Member,Lorene Reed,N,0,,current term,government,,a7e73528-e586-479b-99b5-d5eaa0fc6f42
CA,"Antelope Valley Union High, California, US",Board of Trustees,Board Member,Michael Layne,N,0,,current term,government,,af7efbff-3408-4579-a6ba-f9c76c0590e9
CA,"Arcadia Unified, California, US",Board of Education,Board Member,Ed Chung,N,0,,current term,government,,29d411a9-c672-4549-8c2e-a9b276cf8537
CA,"Arcadia Unified, California, US",Board of Education,Board Member,Elizabeth Mensah,N,0,,current term,government,,be1c71f8-d5d9-416e-a713-35ccda7a5743
CA,"Arcadia Unified, California, US",Board of Education,Board Member,Sho Tay,N,0,,current term,government,,1a0a34d3-0203-4f5a-a4f0-2e4f27034b48
CA,"Arcadia Unified, California, US",Board of Education,Board Member,Tim Tran,N,0,,current term,government,,bf906462-f937-4d8c-b452-6555e95b4bac
CA,"Azusa Unified, California, US",Board of Education,Board Member,Diana Coronel,N,0,explored,current term,government,,b9ded757-2653-4c45-982d-36682b08b8f8
CA,"Azusa Unified, California, US",Board of Education,Board Member,Edward Zuniga,N,0,,current term,government,,0624c64b-af95-4d06-ac16-ca185f50da42
CA,"Azusa Unified, California, US",Board of Education,Board Member,Joseph Rocha,N,0,,current term,government,,29435a50-1e00-4a96-bc0b-9e3755a2a0fa
CA,"Azusa Unified, California, US",Board of Education,Board Member,Kimberly Howell,N,0,,current term,government,,195f331d-ebc2-4d05-9adc-f9508fe0b610
CA,"Azusa Unified, California, US",Board of Education,Board Member,Rosemary Garcia,N,0,,current term,government,,b545317b-d799-4ca0-ae8d-f9a93c35729f
CA,"Baldwin Park Unified, California, US",Board of Education,Board Member,Ariel Mestas,N,0,searched:no_results,current term,government,,9d2713c4-1d4f-4c40-ae35-b331e9771fa1
CA,"Baldwin Park Unified, California, US",Board of Education,Board Member,Herman Dace,N,0,,current term,government,,74bfd93c-d707-4432-8e99-ad62a20a1235
CA,"Baldwin Park Unified, California, US",Board of Education,Board Member,Leticia Garcia,N,0,,current term,government,,090f3cb2-20e9-42a9-872e-80081f3b5bfe
CA,"Baldwin Park Unified, California, US",Board of Education,Board Member,Mario Ventura Rodriguez,N,0,,current term,government,,93989522-c68e-4187-bf11-99afb673473f
CA,"Bassett Unified, California, US",Board of Education,Board Member,Diana Corona,N,0,explored,current term,government,,4fe290b2-aa2f-4ba1-b172-c0e75e8994ee
CA,"Bassett Unified, California, US",Board of Education,Board Member,John Piazza,N,0,,current term,government,,3dc1d627-754d-4053-a11c-c30b6088073a
CA,"Bassett Unified, California, US",Board of Education,Board Member,Maria Huerta,N,0,,current term,government,,ee87befc-d2e3-4a24-acb8-76f95c3ab2ee
CA,"Bassett Unified, California, US",Board of Education,Board Member,Rafael Limon,N,0,,current term,government,,9fc809a1-6e91-46ea-9850-b815df5cfbb9
CA,"Bassett Unified, California, US",Board of Education,Board Member,Roy Munoz,N,0,,current term,government,,1c0c6ccc-cbe7-43da-b760-7c812943292f
CA,"Bellflower Unified, California, US",Board of Education,Board Member,Cindy Rosenberger,N,0,explored,current term,government,,6edc2e44-f7f7-4212-8746-03112a933be3
CA,"Bellflower Unified, California, US",Board of Education,Board Member,Joseph Santoyo,N,0,,current term,government,,688fdc43-4d61-48c8-9216-c5cccf722a47
CA,"Bellflower Unified, California, US",Board of Education,Board Member,Patricia Avalos,N,0,,current term,government,,b0f48347-625e-4b16-8ac1-e05363219688
CA,"Bellflower Unified, California, US",Board of Education,Board Member,Rebecca Petz,N,0,,current term,government,,fe5803dd-c13f-4a9a-9c9e-c433a1c390a9
CA,"Bellflower Unified, California, US",Board of Education,Board Member,Sheila Lichtblau,N,0,,current term,government,,2000e3c6-9634-4591-97ce-ad9d21274e5e
CA,"Beverly Hills Unified, California, US",Board of Education,Board Member,Brian Goldberg,N,0,searched:no_results,current term,government,,35d08038-550b-4f13-b564-dcfe48b3dfa6
CA,"Beverly Hills Unified, California, US",Board of Education,Board Member,Noah Margo,N,0,,current term,government,,8bc76d78-5793-4ab8-ba47-ddeefeb33413
CA,"Beverly Hills Unified, California, US",Board of Education,Board Member,Rachelle Marcus,N,0,,current term,government,,a1e9b61d-96e0-47be-ae4f-dab05158e56b
CA,"Beverly Hills Unified, California, US",Board of Education,Board Member,Svetlana Shagalov,N,0,,current term,government,,9ddd1703-dbaa-4ec6-8a6b-0ec1ef4ae106
CA,"Bonita Unified, California, US",Board of Education,Board Member,Ann Behrens,N,0,searched:no_results,current term,government,,c9875c5f-aa1f-400e-8a7b-e085ee305795
CA,"Bonita Unified, California, US",Board of Education,Board Member,Carl Coles,N,0,explored,current term,government,,4022fac2-7c62-48fe-a194-b451796f636f
CA,"Bonita Unified, California, US",Board of Education,Board Member,Greg Hasselbach,N,0,,current term,government,,024bd1aa-94da-4189-880d-afbe711eada9
CA,"Bonita Unified, California, US",Board of Education,Board Member,Joanne Ruelas,N,0,,current term,government,,9e200512-e820-47a0-97d5-730302469f88
CA,"Bonita Unified, California, US",Board of Education,Board Member,Mike Snelgrove,N,0,,current term,government,,38729e85-809c-43f3-9ed8-e6601b22f6cd
CA,"Burbank Unified, California, US",Board of Education,Board Member,Adam Schur,N,0,searched:no_results,current term,government,,9cab21a6-f107-4789-bcd1-b5b1e6cd7a15
CA,"Burbank Unified, California, US",Board of Education,Board Member,Charlene Stiles,N,0,explored,current term,government,,352826a5-7a8a-4f18-980d-a3a655f17720
CA,"Burbank Unified, California, US",Board of Education,Board Member,Roberta Reynolds,N,0,,current term,government,,8d34fe9c-7363-4ec3-9587-be656b7ad8a1
CA,"Burbank Unified, California, US",Board of Education,Board Member,Steve Ferguson,N,0,,current term,government,,31996159-ce51-4ac7-971f-bcd78a467499
CA,"Castaic Union, California, US",Board of Trustees,Board Member,Colleen Hawkins,N,0,explored,current term,government,,823e3a9a-f135-4014-91cf-2b947f03f256
CA,"Castaic Union, California, US",Board of Trustees,Board Member,Kimberly Tresvant,N,0,,current term,government,,2183063b-a86b-49da-bf0b-44799d0a15b1
CA,"Castaic Union, California, US",Board of Trustees,Board Member,Lisa Zellhart,N,0,,current term,government,,bc17004c-5edb-429d-a585-182b4db29c26
CA,"Castaic Union, California, US",Board of Trustees,Board Member,Mindi Lauro,N,0,,current term,government,,62eff385-96e5-4b35-8383-55bd7e2cbe28
CA,"Castaic Union, California, US",Board of Trustees,Board Member,Randell Herr,N,0,,current term,government,,f90049fb-23a9-41ad-b4da-49ef4ef518d4
CA,"Centinela Valley Union High, California, US",Board of Trustees,Board Member,Javier Gonzalez,N,0,,current term,government,,4c76e59e-fd86-4534-ac05-9281ee4aa776
CA,"Centinela Valley Union High, California, US",Board of Trustees,Board Member,Natasha Henderson,N,0,,current term,government,,27925c8c-5bfe-42c2-a46f-aa41352543dc
CA,"Centinela Valley Union High, California, US",Board of Trustees,Board Member,Sonia Campos,N,0,,current term,government,,3eaa5036-ec52-48ff-8111-73347db2bb18
CA,"Charter Oak Unified, California, US",Board of Education,Board Member,Anita Torres,N,0,searched:no_results,current term,government,,2551c624-92bb-4510-8770-e7e10d29c143
CA,"Charter Oak Unified, California, US",Board of Education,Board Member,Larry Redinger,N,0,,current term,government,,fca9a696-f3c7-4673-a9ec-4eb05ba74aa1
CA,"Charter Oak Unified, California, US",Board of Education,Board Member,Lisa Gonzalez,N,0,,current term,government,,3406623a-e942-4677-b154-541c4c05fbc9
CA,"Charter Oak Unified, California, US",Board of Education,Board Member,Marcia Riddick,N,0,,current term,government,,0b2c8789-97c0-40e7-927a-c40f01309d3c
CA,"Charter Oak Unified, California, US",Board of Education,Board Member,Tim Nader,N,0,,current term,government,,29fe6345-0c50-478a-b674-c0868ec29def
CA,"City of Bell Gardens, California, US",City Council,Council Member,Jorgel Chavez,N,0,,current term,government,,b58259bf-8703-4ddd-b487-668074a9b8ee
CA,"City of Bell Gardens, California, US",City Council,Council Member,Leon Sanchez,N,0,,current term,government,,f56a4c3b-82a1-4879-8a99-6ff6b5fdf5bf
CA,"City of Bell Gardens, California, US",City Council,Council Member,Marco Barcena,N,0,,current term,government,,50f4b2ea-42b6-42ea-8e0f-d7e749cb9b50
CA,"City of Bell, California, US",City Council,Council Member,Francis Flores,N,0,,current term,government,,e460a32a-6a47-49d2-8c0f-9c145d8ae5c0
CA,"City of Beverly Hills, California, US",City Council,Council Member,Rebecca Pynoos,,0,,current term,government,,e82efa4f-8c63-4988-99cc-ce11cfafc74b
CA,"City of Bradbury, California, US",City Council,Council Member,Bruce Lathrop,N,0,explored,current term,government,,ffaa618a-f72d-44e1-8fc9-7f889fab58ee
CA,"City of Bradbury, California, US",City Council,Council Member,Melodie Szymkowski,N,0,,current term,government,,56f1b5c2-8330-413f-b220-2816048b72bc
CA,"City of Bradbury, California, US",City Council,Council Member,Richard G. Barakat,N,0,,current term,government,,d8973879-336a-48c7-b87c-4a3749af803b
